Date,SPX Index,US 10 yr yield,Eurostoxx 50,FTSE 100,GBPUSD,GBPEUR,EURUSD,Stock 1
6/23/2005,1200.73,3.9514,3190.8,5114.4,1.8198,1.5065,1.2084,778.628
6/24/2005,1191.57,3.917,3161,5079,1.8245,1.5094,1.2092,776.449
6/27/2005,1190.69,3.9017,3132.5,5043.5,1.831,1.5035,1.2178,771.221
6/28/2005,1201.57,3.9703,3162,5090.4,1.822,1.5047,1.2108,775.142
6/29/2005,1199.85,3.9779,3178.56,5109.1,1.8095,1.5002,1.2061,779.935
6/30/2005,1191.33,3.913,3181.54,5113.2,1.7934,1.4878,1.2053,775.578
7/1/2005,1194.44,4.0489,3208.61,5161,1.7675,1.4725,1.1959,781.242
7/4/2005,1194.44,4.0373,3215.6,5184.3,1.7588,1.477,1.1909,786.035
7/5/2005,1204.99,4.105,3207.91,5190.1,1.7545,1.4752,1.1894,790.392
7/6/2005,1194.94,4.0682,3224.11,5229.6,1.7549,1.4741,1.1904,791.264
7/7/2005,1197.87,4.0605,3170.06,5158.3,1.7457,1.4549,1.1997,786.035
7/8/2005,1211.86,4.0914,3224.59,5232.2,1.7382,1.4561,1.1967,793.878
7/11/2005,1219.44,4.0933,3246.4,5242.4,1.7439,1.453,1.2003,793.442
7/12/2005,1222.21,4.142,3236.33,5217.2,1.7682,1.453,1.217,782.55
7/13/2005,1223.29,4.1556,3260.67,5245.9,1.7662,1.4498,1.2182,794.314
7/14/2005,1226.5,4.1732,3277.2,5259.7,1.7582,1.4566,1.2069,798.235
7/15/2005,1227.92,4.1635,3278.71,5230.8,1.752,1.4552,1.2035,796.928
7/18/2005,1221.13,4.2204,3276.49,5214.2,1.7458,1.4487,1.2053,798.235
7/19/2005,1229.35,4.1792,3314.06,5201.5,1.7386,1.452,1.1975,803.464
7/20/2005,1235.2,4.1576,3303.88,5215.2,1.7396,1.4406,1.2077,808.257
7/21/2005,1227.04,4.2757,3299.92,5221.6,1.7472,1.4386,1.2143,810
7/22/2005,1233.68,4.2185,3292.92,5241.8,1.7389,1.4391,1.2065,812.178
7/25/2005,1229.03,4.2442,3298.27,5270.7,1.7388,1.4409,1.2065,815.664
7/26/2005,1231.16,4.2245,3302.98,5256.2,1.7396,1.4488,1.2008,815.228
7/27/2005,1236.79,4.2541,3310.84,5263.6,1.7378,1.4491,1.1993,813.05
7/28/2005,1243.72,4.1891,3333.05,5270.3,1.7463,1.4459,1.2079,805.207
7/29/2005,1234.18,4.276,3326.51,5282.3,1.7579,1.4521,1.2123,804.335
8/1/2005,1235.35,4.3099,3320.44,5290.8,1.7692,1.4466,1.223,810.871
8/2/2005,1244.12,4.3338,3349.91,5327.5,1.7719,1.45,1.2221,812.178
8/3/2005,1245.05,4.292,3343.63,5332.3,1.7794,1.4459,1.2305,808.693
8/4/2005,1235.86,4.312,3310.62,5315.5,1.7781,1.4415,1.2331,803.9
8/5/2005,1226.42,4.3861,3280.49,5314.7,1.7793,1.4386,1.2359,803.9
8/8/2005,1223.13,4.4184,3292.41,5344.3,1.7878,1.445,1.2371,803.9
8/9/2005,1231.38,4.3883,3331.29,5363.7,1.7825,1.4421,1.2361,802.157
8/10/2005,1229.13,4.3903,3370.84,5377.5,1.7942,1.4489,1.2381,804.335
8/11/2005,1237.81,4.3203,3354.16,5358.6,1.8028,1.4526,1.2411,799.543
8/12/2005,1230.39,4.2423,3334.15,5345.8,1.8147,1.4563,1.2441,796.928
8/15/2005,1233.87,4.281,3326.34,5344.2,1.8093,1.4627,1.2369,797.8
8/16/2005,1219.34,4.2056,3307.42,5322.3,1.808,1.468,1.2316,797.8
8/17/2005,1220.24,4.2674,3298.2,5292.7,1.8101,1.4713,1.2303,791.7
8/18/2005,1219.02,4.1978,3283.84,5269.3,1.8036,1.4758,1.2222,785.164
8/19/2005,1219.71,4.2054,3328.17,5312.6,1.795,1.4747,1.2153,789.085
8/22/2005,1221.73,4.2073,3330.44,5318.4,1.8011,1.4732,1.2223,787.778
8/23/2005,1217.57,4.1784,3299.28,5300.2,1.7978,1.4693,1.2234,781.678
8/24/2005,1209.59,4.1649,3294.25,5275.2,1.794,1.4695,1.2208,777.321
8/25/2005,1212.4,4.1553,3258.52,5255.7,1.8025,1.4661,1.2296,775.578
8/26/2005,1205.1,4.186,3224.1,5228.1,1.8002,1.4663,1.2289,773.399
8/29/2005,1212.28,4.1667,3239.96,5228.1,1.8033,1.4661,1.2299,773.399
8/30/2005,1208.41,4.0899,3234.1,5255.8,1.7845,1.4646,1.2185,775.578
8/31/2005,1220.33,4.0137,3263.78,5296.9,1.783,1.4624,1.2193,778.192
9/1/2005,1221.59,4.0307,3282.29,5328.5,1.8102,1.4607,1.2392,772.092
9/2/2005,1218.02,4.0362,3274.42,5326.8,1.8418,1.4644,1.2531,771.221
9/5/2005,1218.02,4.0285,3303.05,5337.8,1.8487,1.4736,1.2547,771.221
9/6/2005,1233.39,4.0953,3341.8,5359.2,1.8443,1.4783,1.2477,770.785
9/7/2005,1236.36,4.1375,3349.46,5365.9,1.8392,1.4758,1.2462,776.885
9/8/2005,1231.67,4.1452,3346.63,5340.8,1.8364,1.4803,1.2405,773.835
9/9/2005,1241.48,4.1181,3359.65,5359.3,1.8391,1.4793,1.241,774.271
9/12/2005,1240.56,4.1701,3354.64,5375.1,1.8266,1.485,1.2301,779.064
9/13/2005,1231.2,4.1258,3325.55,5338,1.8234,1.4857,1.2273,779.064
9/14/2005,1227.16,4.1643,3338.99,5347.4,1.8232,1.4841,1.2282,779.935
9/15/2005,1227.73,4.2107,3339.02,5383.5,1.8089,1.4793,1.2225,781.678
9/16/2005,1237.91,4.271,3366.57,5407.9,1.8082,1.478,1.2237,779.935
9/19/2005,1231.02,4.2457,3356.28,5429.7,1.8026,1.4851,1.2138,781.242
9/20/2005,1221.35,4.2418,3375.79,5416.4,1.805,1.4832,1.2168,783.421
9/21/2005,1210.2,4.166,3326.78,5369.7,1.8099,1.4821,1.2212,777.321
9/22/2005,1214.62,4.1795,3312.26,5385.7,1.8017,1.4743,1.2221,781.678
9/23/2005,1215.29,4.2456,3331.55,5413.6,1.7755,1.474,1.204,789.085
9/26/2005,1215.63,4.2906,3400.93,5453.1,1.7734,1.4723,1.2042,793.442
9/27/2005,1215.66,4.2808,3384.24,5447.3,1.7659,1.4697,1.2017,793.878
9/28/2005,1216.89,4.2534,3429.42,5494.8,1.7658,1.468,1.2029,801.285
9/29/2005,1227.68,4.2945,3412.75,5478.2,1.7661,1.4648,1.2058,802.593
9/30/2005,1228.81,4.324,3428.51,5477.7,1.7643,1.465,1.2026,799.107
10/3/2005,1226.7,4.3833,3449.34,5501.5,1.754,1.4704,1.1933,804.335
10/4/2005,1214.47,4.3674,3464.23,5494.4,1.757,1.4723,1.1927,803.028
10/5/2005,1196.39,4.3398,3418.84,5427.8,1.7638,1.4745,1.1958,793.878
10/6/2005,1191.49,4.3873,3384.15,5372.4,1.7698,1.4681,1.2055,784.728
10/7/2005,1195.9,4.354,3374.1,5362.3,1.7617,1.4551,1.213,786.907
10/10/2005,1187.33,4.3557,3381.17,5374.5,1.7591,1.4512,1.2117,789.085
10/11/2005,1184.87,4.3914,3387.46,5380.7,1.7533,1.4576,1.2026,790.828
10/12/2005,1177.68,4.4392,3359.85,5342.2,1.7459,1.456,1.1993,782.55
10/13/2005,1176.84,4.4612,3331.42,5265.2,1.7489,1.4592,1.1986,779.5
10/14/2005,1186.57,4.4793,3349.58,5275,1.7684,1.4592,1.2075,776.014
10/17/2005,1190.1,4.4934,3356.77,5286.5,1.7581,1.4611,1.2033,777.757
10/18/2005,1178.14,4.4694,3334.79,5263.9,1.7459,1.4616,1.1946,776.885
10/19/2005,1195.76,4.4594,3279.61,5167.8,1.7581,1.4693,1.1968,762.942
10/20/2005,1177.8,4.4295,3284.78,5164.1,1.7663,1.477,1.1958,764.685
10/21/2005,1179.59,4.3837,3271.05,5142.1,1.7685,1.4769,1.1954,764.685
10/24/2005,1199.38,4.4436,3310.13,5207.6,1.7675,1.4802,1.1939,768.607
10/25/2005,1196.54,4.5341,3292.52,5182.1,1.7783,1.4775,1.2038,764.249
10/26/2005,1191.38,4.5827,3304.27,5227.8,1.7761,1.4713,1.2071,770.785
10/27/2005,1178.9,4.5463,3241.14,5182.8,1.7851,1.4718,1.213,761.199
10/28/2005,1198.41,4.5648,3245.98,5213.4,1.7739,1.4667,1.2069,760.328
10/31/2005,1207.01,4.5506,3320.15,5317.3,1.7783,1.4753,1.2056,774.271
11/1/2005,1202.76,4.5629,3312.45,5344.3,1.7701,1.4747,1.2008,777.757
11/2/2005,1214.76,4.6036,3320.62,5358.6,1.7664,1.4697,1.2014,776.449
11/3/2005,1219.94,4.6465,3361.64,5431.9,1.7769,1.4736,1.2055,781.242
11/4/2005,1220.14,4.659,3355.28,5423.6,1.7497,1.4785,1.1813,784.292
11/7/2005,1222.81,4.6223,3362.83,5460.8,1.7477,1.4784,1.182,792.135
11/8/2005,1218.59,4.5512,3361.75,5460.9,1.7369,1.4786,1.1743,793.442
11/9/2005,1220.65,4.6388,3355.77,5439.8,1.739,1.4788,1.176,796.493
11/10/2005,1230.96,4.5535,3361.05,5423.5,1.7484,1.4846,1.1776,796.928
11/11/2005,1234.71,4.5333,3406.23,5465.1,1.7424,1.4876,1.1734,807.385
11/14/2005,1233.76,4.6043,3412.19,5470,1.7463,1.4861,1.175,805.643
11/15/2005,1229.01,4.5569,3413.96,5439.6,1.7325,1.4847,1.1668,807.385
11/16/2005,1231.21,4.4706,3391.59,5430,1.725,1.4768,1.1681,810.871
11/17/2005,1242.8,4.4569,3404.12,5460,1.7181,1.4719,1.1676,817.843
11/18/2005,1248.27,4.4881,3427.18,5498.9,1.7179,1.4661,1.1775,825.686
11/21/2005,1254.85,4.4588,3450.01,5497.9,1.7199,1.454,1.1828,823.943
11/22/2005,1261.23,4.4256,3450.51,5517.2,1.7123,1.4618,1.1711,827.428
11/23/2005,1265.61,4.47,3471.43,5531.7,1.7243,1.4603,1.1804,824.378
11/24/2005,1265.61,4.47,3459.15,5511,1.7268,1.4629,1.1804,816.971
11/25/2005,1268.25,4.4274,3466.08,5523.8,1.7142,1.4628,1.1725,820.021
11/28/2005,1257.46,4.404,3453.11,5477.4,1.7107,1.4606,1.1713,819.15
11/29/2005,1257.48,4.4743,3463.67,5491,1.7249,1.4594,1.1817,815.228
11/30/2005,1249.48,4.484,3447.07,5423.2,1.7259,1.465,1.1777,806.95
12/1/2005,1264.67,4.5135,3501.54,5486.1,1.731,1.4691,1.1782,816.1
12/2/2005,1265.08,4.5115,3519.66,5528.1,1.7328,1.4754,1.1718,816.1
12/5/2005,1262.09,4.5687,3499.4,5510.4,1.7311,1.4785,1.1707,810
12/6/2005,1263.7,4.482,3516.84,5538.8,1.734,1.4728,1.1772,806.514
12/7/2005,1257.37,4.5095,3505.34,5528.8,1.7324,1.4774,1.1726,809.128
12/8/2005,1255.84,4.4623,3510.38,5531.1,1.7444,1.4824,1.177,799.978
12/9/2005,1259.37,4.5233,3500.8,5517.4,1.7548,1.4843,1.1812,797.364
12/12/2005,1260.43,4.547,3514.07,5501.5,1.7628,1.4839,1.1881,793.007
12/13/2005,1267.43,4.5193,3528.34,5507.2,1.7679,1.4826,1.1924,795.621
12/14/2005,1272.74,4.4563,3519.12,5521.1,1.7714,1.4735,1.2021,798.671
12/15/2005,1270.94,4.4602,3522.3,5495.3,1.7718,1.4745,1.2018,801.721
12/16/2005,1267.32,4.4327,3556.76,5531.6,1.7728,1.4756,1.2013,803.028
12/19/2005,1259.92,4.4385,3551.1,5539.8,1.7653,1.4702,1.2009,805.207
12/20/2005,1259.62,4.4601,3561.11,5547.9,1.7681,1.476,1.1981,808.693
12/21/2005,1262.8,4.4877,3591.94,5587.4,1.7514,1.4733,1.1886,814.793
12/22/2005,1268.12,4.4267,3591.02,5597,1.7382,1.4685,1.1832,816.536
12/23/2005,1268.66,4.372,3599.47,5595.4,1.7334,1.4628,1.1869,815.228
12/26/2005,1268.66,4.372,3599.47,5595.4,1.7347,1.4606,1.1876,815.228
12/27/2005,1256.54,4.3366,3612.21,5595.4,1.7359,1.4642,1.1857,815.228
12/28/2005,1258.17,4.3737,3605.12,5622.8,1.7377,1.4577,1.1923,815.664
12/29/2005,1254.42,4.3541,3616.33,5638.3,1.7216,1.4526,1.1852,815.664
12/30/2005,1248.29,4.3911,3578.93,5618.8,1.723,1.4562,1.1849,813.05
1/2/2006,1248.29,4.3911,3604.33,5618.8,1.7237,1.455,1.1847,813.05
1/3/2006,1268.8,4.3637,3614.34,5681.5,1.7297,1.4548,1.189,812.614
1/4/2006,1273.46,4.3422,3652.46,5714.6,1.7561,1.455,1.2065,813.05
1/5/2006,1273.48,4.3519,3650.24,5691.2,1.7503,1.4484,1.2081,818.278
1/6/2006,1285.45,4.3733,3666.99,5731.8,1.7706,1.4512,1.2151,824.814
1/9/2006,1290.15,4.3654,3671.78,5731.5,1.7672,1.4623,1.2086,844.421
1/10/2006,1289.69,4.4243,3644.94,5688.8,1.7688,1.4607,1.2108,835.707
1/11/2006,1294.18,4.4518,3668.61,5731.5,1.7529,1.4531,1.2064,837.886
1/12/2006,1286.06,4.4026,3670.2,5735.1,1.7699,1.4569,1.215,836.143
1/13/2006,1287.61,4.3534,3629.25,5711,1.777,1.4654,1.2142,833.093
1/16/2006,1287.61,4.3534,3644.41,5740.2,1.7706,1.4582,1.2146,836.579
1/17/2006,1282.93,4.324,3610.07,5699,1.7625,1.4552,1.211,828.736
1/18/2006,1277.93,4.3318,3570.17,5663.7,1.7674,1.4578,1.2123,821.764
1/19/2006,1285.04,4.3729,3593.22,5693.2,1.756,1.4542,1.2076,831.35
1/20/2006,1261.48,4.3493,3550.8,5672.4,1.7708,1.4578,1.2135,821.764
1/23/2006,1263.83,4.3551,3544.31,5660.9,1.7843,1.4521,1.2287,811.307
1/24/2006,1266.86,4.3904,3532.68,5633.8,1.784,1.4525,1.2279,805.207
1/25/2006,1264.68,4.4754,3578,5704.4,1.7889,1.4551,1.2295,809.564
1/26/2006,1273.83,4.5172,3641.42,5722.6,1.7853,1.4574,1.2245,813.05
1/27/2006,1283.72,4.5092,3685.48,5786.8,1.7674,1.4596,1.2094,817.843
1/30/2006,1285.2,4.5251,3677.52,5779.8,1.765,1.4611,1.2083,813.921
1/31/2006,1280.09,4.5152,3691.41,5760.3,1.7719,1.4648,1.2105,813.921
2/1/2006,1282.46,4.5551,3728.34,5801.6,1.7765,1.4664,1.2112,817.407
2/2/2006,1270.84,4.5571,3677.05,5747.3,1.7746,1.4697,1.207,810.435
2/3/2006,1264.03,4.5232,3678.48,5759.3,1.763,1.472,1.2024,816.536
2/6/2006,1265.02,4.5432,3682.32,5772.4,1.7542,1.4633,1.1988,821.764
2/7/2006,1254.78,4.5652,3680.8,5746.8,1.7491,1.4583,1.1995,825.25
2/8/2006,1265.65,4.5873,3671.37,5725.1,1.7424,1.4552,1.1976,824.814
2/9/2006,1263.78,4.5432,3726.81,5808.7,1.7416,1.4539,1.1981,828.736
2/10/2006,1266.99,4.5845,3695.63,5764.1,1.7443,1.459,1.1904,822.2
2/13/2006,1262.86,4.5766,3727.46,5793.5,1.7404,1.4635,1.1891,824.814
2/14/2006,1275.53,4.6102,3734.48,5792.3,1.7375,1.4596,1.1907,833.529
2/15/2006,1280,4.5964,3729.79,5791.5,1.7386,1.4589,1.1918,831.35
2/16/2006,1289.38,4.5825,3756.47,5828.9,1.7338,1.4607,1.1872,839.193
2/17/2006,1287.24,4.5372,3767.7,5846.2,1.7421,1.4626,1.194,833.964
2/20/2006,1287.24,4.5372,3766.74,5863,1.7434,1.4601,1.1944,833.964
2/21/2006,1283.03,4.5648,3779.51,5857.7,1.7446,1.4646,1.1914,835.271
2/22/2006,1292.67,4.5215,3818.48,5872.4,1.7409,1.4651,1.1879,838.321
2/23/2006,1287.79,4.5549,3813.29,5836,1.7541,1.4669,1.1963,840.936
2/24/2006,1289.43,4.5727,3826,5860.5,1.7432,1.4707,1.1876,854.007
2/27/2006,1294.12,4.5905,3840.56,5875.9,1.7389,1.4667,1.1852,862.286
2/28/2006,1280.66,4.551,3774.51,5791.5,1.7469,1.4694,1.189,848.779
3/1/2006,1291.24,4.5845,3806.03,5844.1,1.7555,1.4706,1.1934,855.75
3/2/2006,1289.14,4.6282,3763.73,5833,1.7471,1.4646,1.1934,853.572
3/3/2006,1287.23,4.6801,3733.95,5858.7,1.7557,1.459,1.2045,849.65
3/6/2006,1278.26,4.7504,3754.07,5897.8,1.7553,1.4592,1.2032,862.286
3/7/2006,1275.88,4.7223,3745.2,5857.4,1.7373,1.4578,1.1915,862.286
3/8/2006,1278.47,4.7263,3727.96,5812.9,1.7394,1.4578,1.1928,856.622
3/9/2006,1272.23,4.7243,3757.73,5855.9,1.7386,1.4568,1.1934,860.107
3/10/2006,1281.58,4.7567,3798.46,5907.9,1.726,1.4568,1.191,867.079
3/13/2006,1284.13,4.7668,3824.97,5952.8,1.7268,1.4478,1.1929,864.9
3/14/2006,1297.48,4.6924,3833.48,5950.6,1.7355,1.452,1.1954,857.493
3/15/2006,1303.02,4.7266,3842.16,5965.1,1.7453,1.451,1.2029,857.493
3/16/2006,1305.33,4.6404,3839.71,5993.2,1.7461,1.4461,1.2077,853.572
3/17/2006,1307.25,4.6705,3832.43,5999.4,1.7565,1.442,1.219,858.364
3/20/2006,1305.08,4.6565,3842.1,5991.7,1.7566,1.442,1.218,855.314
3/21/2006,1297.23,4.7167,3848.17,5991.3,1.7478,1.4401,1.2139,860.979
3/22/2006,1305.04,4.6986,3868.48,6007.5,1.746,1.4459,1.2073,840.936
3/23/2006,1301.67,4.7329,3860.13,5990.1,1.743,1.4448,1.2063,844.857
3/24/2006,1302.95,4.6686,3870.89,6036.3,1.7424,1.4476,1.2036,841.807
3/27/2006,1301.61,4.7028,3827.93,5972.2,1.7463,1.452,1.2027,832.221
3/28/2006,1293.22,4.7797,3811.22,5935.7,1.7478,1.4493,1.2057,832.221
3/29/2006,1302.89,4.8041,3826.3,5959.2,1.7372,1.4454,1.2019,834.836
3/30/2006,1300.25,4.8551,3874.61,6015.2,1.7386,1.4406,1.207,839.193
3/31/2006,1294.83,4.8472,3853.74,5964.6,1.7372,1.4346,1.2118,840.936
4/3/2006,1297.81,4.8615,3878.64,6024.3,1.7275,1.4323,1.206,850.086
4/4/2006,1305.94,4.8637,3850.11,6004.7,1.7447,1.4343,1.2168,843.55
4/5/2006,1311.56,4.8433,3863.92,6044.1,1.7522,1.4298,1.2256,847.907
4/6/2006,1309.04,4.8987,3861.29,6045.7,1.7575,1.4274,1.2308,845.729
4/7/2006,1295.5,4.9774,3823.11,6026.1,1.7422,1.4366,1.2093,845.293
4/10/2006,1296.61,4.9526,3843.52,6067,1.7453,1.4411,1.2109,847.036
4/11/2006,1286.58,4.9197,3788.81,6016.5,1.7428,1.4389,1.211,839.193
4/12/2006,1288.13,4.9777,3776.94,6000.8,1.7538,1.4444,1.2144,837.45
4/13/2006,1289.12,5.0447,3779.94,6029.4,1.752,1.448,1.21,842.243
4/14/2006,1289.12,5.0448,3779.94,6029.4,1.751,1.4468,1.211,842.243
4/17/2006,1285.33,5.0032,3779.94,6029.4,1.7596,1.4433,1.2192,842.243
4/18/2006,1307.65,4.9824,3770.79,6044.1,1.7721,1.4455,1.2258,836.143
4/19/2006,1309.93,5.0221,3820.96,6089.8,1.785,1.4461,1.2344,841.371
4/20/2006,1311.46,5.0389,3860,6081.4,1.7812,1.4451,1.2323,846.6
4/21/2006,1311.28,5.0079,3888.46,6132.7,1.7822,1.4448,1.2341,840.936
4/24/2006,1308.11,4.9768,3862.27,6098.7,1.7894,1.4461,1.2378,831.786
4/25/2006,1301.74,5.0667,3871.09,6086.6,1.7848,1.4411,1.2386,828.3
4/26/2006,1305.41,5.1046,3887,6104.3,1.783,1.4368,1.2408,831.35
4/27/2006,1309.72,5.0669,3865.42,6060,1.7835,1.4355,1.2426,824.378
4/28/2006,1310.61,5.0505,3839.9,6023.1,1.8259,1.4413,1.255,825.686
5/1/2006,1305.19,5.1369,3839.9,6023.1,1.8254,1.4466,1.2617,825.686
5/2/2006,1313.21,5.1075,3862.24,6082.1,1.8344,1.4512,1.2639,842.679
5/3/2006,1307.85,5.1414,3821.97,6010,1.8378,1.4543,1.2633,832.221
5/4/2006,1312.25,5.1521,3843.08,6036.9,1.8419,1.4619,1.2594,837.45
5/5/2006,1325.76,5.0997,3874.32,6091.7,1.8595,1.458,1.2727,841.807
5/8/2006,1324.66,5.1104,3877.53,6067.1,1.8633,1.4607,1.2759,853.136
5/9/2006,1325.14,5.1211,3890.94,6105.6,1.8557,1.4626,1.269,857.493
5/10/2006,1322.85,5.1234,3863.56,6083.4,1.8616,1.4555,1.2787,857.929
5/11/2006,1305.92,5.151,3837.86,6042,1.8646,1.4667,1.2713,845.293
5/12/2006,1291.24,5.1938,3750.44,5912.1,1.8946,1.4674,1.2929,828.736
5/15/2006,1294.5,5.1533,3711.16,5841.3,1.8795,1.4678,1.2805,825.25
5/16/2006,1292.08,5.0947,3730.36,5846.2,1.881,1.4679,1.2813,839.629
5/17/2006,1270.32,5.1431,3605.19,5675.5,1.8972,1.4719,1.2891,823.507
5/18/2006,1261.81,5.0605,3606.33,5671.6,1.8867,1.477,1.2775,820.457
5/19/2006,1267.03,5.0584,3625.25,5657.4,1.8798,1.4693,1.2778,821.764
5/22/2006,1262.07,5.0383,3539.77,5532.7,1.8766,1.4693,1.2772,796.493
5/23/2006,1256.58,5.0123,3620.28,5678.7,1.8828,1.466,1.2843,810
5/24/2006,1258.57,5.0363,3574.86,5587.1,1.8848,1.4648,1.2867,805.207
5/25/2006,1272.88,5.0683,3635,5677.7,1.8716,1.4645,1.2777,809.128
5/26/2006,1280.16,5.0481,3699.8,5791,1.8593,1.4603,1.2738,822.636
5/29/2006,1280.16,5.0481,3679.57,5791,1.8623,1.4593,1.2765,822.636
5/30/2006,1259.84,5.0762,3590.91,5652,1.8781,1.4592,1.2868,796.057
5/31/2006,1270.09,5.1186,3637.17,5723.8,1.8798,1.4603,1.2879,810
6/1/2006,1285.71,5.0984,3648.33,5749.7,1.864,1.4603,1.2762,808.257
6/2/2006,1288.22,4.9898,3636.89,5764.6,1.8819,1.457,1.2918,807.385
6/5/2006,1265.29,5.0177,3604.33,5762.1,1.885,1.4543,1.2958,808.257
6/6/2006,1263.85,4.9997,3529.1,5669.8,1.8693,1.4526,1.2875,804.771
6/7/2006,1256.15,5.0177,3562.36,5706.3,1.8628,1.4542,1.2806,815.228
6/8/2006,1257.93,4.9936,3462.37,5562.9,1.8493,1.4485,1.2764,804.335
6/9/2006,1252.3,4.9714,3520.99,5655.2,1.8405,1.4565,1.264,813.921
6/12/2006,1236.4,4.9774,3480.76,5620.9,1.8424,1.4616,1.2605,815.228
6/13/2006,1223.69,4.9613,3408.02,5519.6,1.8413,1.4633,1.2583,804.335
6/14/2006,1230.04,5.0617,3414.21,5506.8,1.8411,1.4645,1.2573,811.307
6/15/2006,1256.16,5.094,3493.25,5619.3,1.8481,1.4649,1.2617,816.1
6/16/2006,1251.54,5.1264,3463.56,5597.4,1.8508,1.4647,1.2642,816.536
6/19/2006,1240.14,5.1345,3490.24,5626.1,1.8445,1.4656,1.2584,820.457
6/20/2006,1240.12,5.1487,3514.83,5658.2,1.8407,1.4653,1.2561,816.971
6/21/2006,1252.21,5.1528,3526.86,5665,1.8416,1.4592,1.2625,814.793
6/22/2006,1245.6,5.208,3544.85,5684.1,1.8324,1.4551,1.2596,824.814
6/23/2006,1244.5,5.2223,3550.15,5692.1,1.8173,1.4528,1.2507,824.378
6/26/2006,1250.56,5.2326,3534.84,5681.2,1.8217,1.4496,1.2568,820.457
6/27/2006,1239.2,5.1998,3506.93,5652.3,1.8211,1.4486,1.2571,816.536
6/28/2006,1246,5.2429,3506.02,5678.6,1.8213,1.4493,1.2565,818.278
6/29/2006,1272.87,5.1936,3582.61,5791.5,1.8123,1.4468,1.2528,832.657
6/30/2006,1270.2,5.1364,3648.92,5833.4,1.8483,1.443,1.2791,829.171
7/3/2006,1280.19,5.1486,3662.92,5884.4,1.8442,1.4413,1.2796,830.479
7/4/2006,1280.19,5.1486,3670.75,5883.5,1.8452,1.4422,1.2795,832.221
7/5/2006,1270.91,5.2204,3618.64,5826.7,1.8459,1.4448,1.2776,825.686
7/6/2006,1274.08,5.1793,3662.39,5890,1.836,1.4412,1.2739,842.243
7/7/2006,1265.48,5.1261,3651.33,5888.9,1.8506,1.4413,1.281,837.886
7/10/2006,1267.34,5.1241,3666.51,5896.9,1.8436,1.4434,1.2771,843.986
7/11/2006,1272.52,5.0996,3617.78,5857.3,1.8392,1.4437,1.2738,839.193
7/12/2006,1258.6,5.0976,3630.5,5860.6,1.8432,1.4477,1.2731,840.936
7/13/2006,1242.29,5.063,3562.56,5765,1.8391,1.4496,1.2687,825.25
7/14/2006,1236.2,5.0629,3508.25,5707.6,1.8386,1.4535,1.2652,820.893
7/17/2006,1234.49,5.0629,3498.62,5701,1.8197,1.4518,1.2535,826.557
7/18/2006,1236.86,5.1302,3492.11,5681.7,1.8284,1.4585,1.2535,826.121
7/19/2006,1259.81,5.0487,3585.65,5778,1.8282,1.4629,1.2498,838.757
7/20/2006,1249.13,5.0263,3589.63,5770.9,1.8488,1.464,1.2628,833.093
7/21/2006,1240.29,5.0404,3557.08,5719.7,1.8584,1.4651,1.2695,825.25
7/24/2006,1260.91,5.0424,3632.93,5833.9,1.8524,1.4679,1.262,842.679
7/25/2006,1268.88,5.0628,3631.5,5851.2,1.851,1.4639,1.2644,843.114
7/26/2006,1268.4,5.0302,3640.75,5877.1,1.8407,1.4616,1.2593,844.857
7/27/2006,1263.2,5.0343,3681.55,5929.5,1.8631,1.4614,1.2749,847.907
7/28/2006,1278.55,4.9896,3710.6,5974.9,1.8636,1.4656,1.2759,848.779
7/31/2006,1276.66,4.9794,3691.87,5928.3,1.8644,1.4622,1.2751,846.164
8/1/2006,1270.92,4.9753,3640.6,5880.8,1.8674,1.463,1.2765,836.579
8/2/2006,1278.55,4.9632,3696.35,5932.1,1.8751,1.4648,1.28,845.293
8/3/2006,1280.27,4.9591,3667.91,5838.4,1.8735,1.4678,1.2755,833.093
8/4/2006,1279.36,4.8925,3718.09,5889.4,1.908,1.4783,1.2875,833.529
8/7/2006,1275.77,4.9186,3658.25,5828.8,1.9092,1.4836,1.2867,827.428
8/8/2006,1271.48,4.9165,3668.1,5818.1,1.9057,1.4833,1.2848,827.864
8/9/2006,1265.95,4.9367,3707.19,5860.5,1.9093,1.4805,1.2898,841.371
8/10/2006,1271.81,4.9309,3675.44,5823.4,1.9014,1.4795,1.2853,833.964
8/11/2006,1266.74,4.9691,3675.06,5820.1,1.8898,1.4837,1.2721,827.428
8/14/2006,1268.21,4.9952,3719.11,5870.9,1.8884,1.4836,1.2728,837.886
8/15/2006,1285.58,4.9289,3766.38,5897.9,1.887,1.4834,1.2722,839.193
8/16/2006,1295.43,4.859,3791.1,5896.6,1.8896,1.4787,1.2779,834.836
8/17/2006,1297.48,4.863,3800.1,5900.4,1.8962,1.4733,1.287,829.171
8/18/2006,1302.3,4.841,3791.4,5903.4,1.8813,1.4694,1.2824,830.914
8/21/2006,1297.52,4.8112,3777.25,5915.2,1.8949,1.4699,1.289,823.507
8/22/2006,1298.82,4.8092,3792.55,5902.6,1.8918,1.4735,1.2839,825.25
8/23/2006,1292.99,4.8072,3758.98,5860,1.8918,1.4762,1.2816,820.893
8/24/2006,1296.06,4.7992,3781.87,5869.1,1.8937,1.476,1.283,821.328
8/25/2006,1295.09,4.7793,3781.17,5878.6,1.8871,1.4799,1.2752,826.993
